SO,CORR,SAM,SPEAR
0.3748,0.5508099961007148,0.31351975316735275,0.002201666201666202
0.3267,0.5380337813065231,0.31656116800838185,-0.13491547491547493
0.4067,0.6406502902260697,0.2785168862210102,-0.04402668802668803
0.3332,0.5859976169412634,0.29795402066857235,-0.026034086034086037
0.2969,0.5657609041165843,0.30760301151749797,-0.05194592794592794
0.4128,0.8400782659292656,0.18242283948524196,-0.039664491664491666
0.1963,0.25500040685873127,0.41344583848227007,-0.01311019311019311
0.4407,0.8510355440454282,0.17567429610072433,0.03404744204744205
0.2543,0.40170292379691025,0.3626814497321528,0.16763353163353165
0.3748,0.7725628241192288,0.21854699311785084,0.03292611292611293
0.3261,0.6966787222203243,0.25567726448698136,-0.011154875154875154
0.2952,0.39507973761543025,0.36896153685149935,0.02357001557001557
0.4998,0.6555663604088657,0.2692294351459587,-0.09598045198045199
0.4298,0.8788871611458137,0.15788559368670174,0.10810941610941611
0.3914,0.5646726139169927,0.30833698370976764,-0.08872534072534073
0.3954,0.6450456300840355,0.2763801688745327,0.0623945543945544
0.4282,0.8545129516508272,0.17346158619075353,0.030842730842730842
0.2068,0.33718012146987586,0.3929072000753717,0.016811776811776813
0.3691,0.6581355488246138,0.27078152125542915,-0.026133446133446137
0.4045,0.8438826811165416,0.18005183263564056,0.059800175800175805
0.3504,0.5696634841688673,0.30689764083537935,0.10601475401475402
0.3749,0.7230181020845681,0.24194455938907913,-0.026542982542982544
0.2726,0.39361579865380464,0.36854122885428586,0.0886001446001446
0.2963,0.6133458352559231,0.2905207899463642,-0.09323213723213725
0.3991,0.7593503799620512,0.2257158306910015,0.08955954555954557
0.2933,0.2879975088744802,0.4023577402058034,-0.01451721851721852
0.2646,0.3778182080172563,0.3704538714196704,0.11632586032586033
0.4296,0.8815789740096978,0.15628205906017203,-0.026959586959586963
0.2561,0.4023140847536667,0.3717006964775948,0.021018273018273016
0.3955,0.6477722421296817,0.2735803713164293,-0.09496424296424298
0.3459,0.6243527071705515,0.2844413251251561,-0.084989916989917
0.4362,0.742831223421677,0.2354112951210595,0.011152427152427152
0.1911,0.22179385393464224,0.43005964887314085,-0.037345009345009346
0.3671,0.715997410886994,0.24527025633069277,-0.046077490077490076
0.46,0.7786293180870871,0.21680961042940727,0.037392673392673395
0.3888,0.8141872658363657,0.19694696374644727,0.034810834810834815
0.2036,0.3632377195834709,0.38070327780692764,0.02822693222693223
0.2838,0.41382525942359993,0.3648771063955684,-0.0633848793848794
0.3523,0.7081619402492589,0.24942343446737805,-0.02072069672069672
0.2964,0.389756762447788,0.37483369468372496,-0.016002340002340004
0.2801,0.4887160003827526,0.3364848115332807,0.15952829152829154
0.3986,0.79595829919049,0.20694123200424666,0.029295449295449298
0.3842,0.8069144052429388,0.20049214142260732,0.020222708222708222
0.2623,0.4850319437841475,0.33725499180407886,-0.07039167439167439
0.2915,0.4554110347058077,0.3492011805741688,0.005104109104109104
0.3924,0.8101000580502382,0.19980189493450565,0.06523098523098524
0.4005,0.7104347914674563,0.24688142928167406,-0.020092208092208096
0.3949,0.7201595481413652,0.24319705861339885,0.003773403773403774
0.3987,0.6586090919144648,0.26970687136487803,-0.0026478026478026478
0.4378,0.7494111688643054,0.23076766314109318,-0.023674967674967677
0.4095,0.8200522732128719,0.19400455820422047,0.08078279678279679
0.4351,0.8837558273375784,0.15481271897865612,0.09660872460872462
0.427,0.7185852197526965,0.24374571825709318,0.024132240132240135
0.4171,0.8469487495484579,0.17790004844337373,0.04877239277239278
0.4466,0.7868843700193794,0.20775562262361938,0.11585316785316786
0.4358,0.8157042930715512,0.19578726713453973,0.02732666732666733
0.422,0.7869811607999566,0.2114279561318491,-0.06657583857583857
0.209,0.2693039214033804,0.4114092440271167,-0.03471401871401872
0.3506,0.5521645675109361,0.31144150754537364,0.079997455997456
0.2604,0.43927250257028183,0.35504507041287603,-0.016897804897804902
0.3972,0.5684285334231732,0.301299546811054,0.009402861402861404
0.2932,0.3597267634411584,0.3824415315088131,0.04121117321117321
0.3346,0.433018672042373,0.35596540360851353,-0.006672366672366673
0.2912,0.5105328405280409,0.32963515672588584,-0.07925692325692327
0.3872,0.8146626241102385,0.19643806867105662,-0.007800691800691802
0.2282,0.361038419513585,0.38235093262792913,0.020013536013536018
0.4351,0.6767209980952114,0.2581184807468769,-0.0006587886587886588
0.2908,0.3958515521793744,0.3686218675858666,-0.008201240201240202
0.4055,0.7509808942492257,0.22856738671591378,0.008071892071892071
0.4421,0.671151205189809,0.26453799692879365,-0.05035814635814636
0.3812,0.5286997968759708,0.31678866663797833,0.04352860352860353
0.3899,0.726814080385533,0.23153761855411018,0.007775155775155776
0.3673,0.731176491257786,0.23858629895341238,-0.016075576075576074
0.3416,0.5160348367360059,0.31922583398213294,0.030584190584190582
0.2573,0.5364764362391012,0.3198118280841648,-0.00690967890967891
0.3877,0.5008370128798578,0.3244107105251699,0.017651969651969652
0.2255,0.29776891702041314,0.40228694054790853,-0.0706045426045426
0.4123,0.6772337876539891,0.26152569829471606,-0.10316701916701919
0.2787,0.4312843907847065,0.3564713373569396,0.019935307935307938
0.4088,0.7264769027843907,0.2393586354743051,-0.10993356193356194
0.3956,0.5200615073366561,0.32087703456404304,0.08700596700596702
0.3544,0.6616119014096875,0.26999727871040435,0.026061410061410065
0.3106,0.5764479979565835,0.3034163395524195,0.0063257223257223265
0.3641,0.7056425226631822,0.25187228573376574,-0.002887082887082887
0.2935,0.5560667144617449,0.3150653533602759,-0.03710769710769711
0.3193,0.577350961628371,0.30394301567477966,0.05806054606054606
0.4328,0.8821553573940377,0.15623368995316217,0.08246234246234246
0.3658,0.5864214591431958,0.30251862034094634,0.13534121134121135
0.3809,0.6241867346632182,0.283404688586703,0.10805497205497207
0.2917,0.6605610991004672,0.2693546931582293,-0.004397308397308397
0.4432,0.8880870577125639,0.15185059893567043,0.016103104103104105
0.3679,0.7224601100959173,0.24425852037638737,0.027573591573591575
0.3797,0.8763732758137378,0.15974552310378715,-0.08387884787884788
0.2907,0.46355940003577273,0.34213433141294397,0.1321954561954562
0.2157,0.46217834024977733,0.34099418090725986,0.006945390945390946
0.3901,0.6844609797987851,0.24065381109108938,-0.010427590427590429
0.2285,0.2646906765433054,0.40977605234010483,0.14364857964857966
0.4013,0.8312785123336947,0.18698278251132397,0.016121872121872122
0.4308,0.8716862223199593,0.16258964756115066,0.005837141837141837
0.2668,0.5330406378658141,0.3204429110108479,0.0180983100983101
0.4137,0.873563306934799,0.16152472999235512,0.030384714384714386
0.4252,0.7380308714533889,0.23603593955482663,0.03193897993897994
0.2108,0.31194984968934547,0.3961759159001689,-0.04395468795468796
0.4093,0.7023207776728817,0.25035838214475586,-0.011449739449739451
0.4613,0.7891925337120074,0.2081209907102533,0.16933473733473736
0.3094,0.41992604297949054,0.35922818813437046,0.02271964671964672
0.1906,0.06947009302325591,0.46658280338725744,-0.01631269631269631
0.4513,0.741390308153516,0.23324408834253232,-0.031233451233451236
0.4604,0.7766892410032283,0.2054648280751307,0.251002859002859
0.4064,0.7822362455582068,0.21561834760175203,-0.044137856137856146
0.2736,0.44943172047999713,0.3494801079522969,-0.012022020022020023
0.2385,0.4764818711865456,0.34185750610849064,-0.018873030873030872
0.4039,0.7912053417365382,0.20914966007243352,-0.04293983493983494
0.4026,0.8731933557317939,0.16152288205533763,0.06459052059052059
0.4137,0.7482392802804193,0.22819983550843773,0.02374763974763975
0.3639,0.6186999390433731,0.28439341694135173,0.05440962640962641
0.3986,0.7234818224920208,0.24808955524616347,0.05139710739710741
0.2275,0.44285770925520695,0.35328653880712785,0.06048532848532849
0.4077,0.8167283793641266,0.19505711012842536,0.03395420195420196
0.3822,0.6651202985223563,0.26715369922058163,0.049309165309165306
0.3539,0.555149370772655,0.3113428378274017,0.023519099519099522
0.4105,0.6920053863506095,0.2569286272215911,-0.0020409740409740415
0.2841,0.5086458266750746,0.3298315393319871,0.0755986955986956
0.3714,0.5226589413538207,0.3228014444894167,-0.10620861420861423
0.4264,0.8162198124658592,0.19076975028622814,0.07861699861699863
0.3586,0.5696477059858505,0.3063901083829645,-0.006413190413190414
0.4223,0.5890213093776016,0.2972678380282273,-0.11472551472551473
0.3982,0.7924379607466818,0.21003028838986507,-0.02560400560400561
0.4496,0.7620810628786346,0.22352138447613137,-0.04340613140613141
0.42,0.7885144130331958,0.21088810479186268,0.057306369306369315
0.4029,0.7633967220493634,0.22356395968091805,0.17389555789555788
0.4031,0.8336458617420738,0.1858592250539864,0.022994734994734995
0.396,0.5332231097647583,0.31853745918904786,-0.15255032055032056
0.4263,0.8587556993198581,0.1711654519569062,0.001152985152985153
0.4085,0.5836194996463552,0.2976057499653516,-0.15117313917313918
0.4231,0.8092890834044942,0.1993705490279067,-0.00998984198984199
0.343,0.5739414050430034,0.3037976222853986,-0.02618953418953419
0.3385,0.606897958999871,0.2937868126864529,0.10552220152220151
0.4323,0.8435852742306982,0.1800724460796729,-0.06469548469548471
0.4051,0.8553987193513166,0.17355466094217947,-0.021300789300789304
0.2764,0.4299067880633972,0.35652922259553155,0.004690456690456691
0.3472,0.684099108444244,0.259199749793342,-0.009089409089409091
0.2191,0.38714610748974876,0.3720013279278697,0.04535579735579736
0.3053,0.5175633172915174,0.3252375538993222,0.12387963987963989
0.418,0.876482107228972,0.1598802527507153,0.061088065088065094
0.2678,0.3889849872305611,0.3636625396583483,-0.007543735543735544
0.4555,0.820184151294601,0.19355139200371327,-0.037130269130269136
0.4155,0.8557707969390034,0.17376376583520015,-0.07091643491643493
0.3863,0.7252538736379279,0.24167615458280223,-0.007865011865011866
0.3832,0.74294911702663,0.23297520921927953,-0.005771225771225772
0.2308,0.46629178469620136,0.34843981978652705,0.04941290541290542
0.3018,0.6288126434920331,0.2845805423096247,-0.026557070557070562
0.3309,0.6217234736963777,0.28772259871717526,-0.06732015132015132
0.4407,0.8697659455105584,0.16465933470388108,0.08852369252369253
0.3886,0.8205873297399064,0.19515873226263203,-0.005634701634701635
0.2041,0.2870281454602087,0.40787232623061087,0.01185052785052785
0.3366,0.4185381724050411,0.3585207516805289,-0.0726056406056406
0.3872,0.7939221432514195,0.20814641295460415,-0.04394867594867596
0.4275,0.8512211629614401,0.17575611133402985,0.03231402831402832
0.3981,0.8744673081540392,0.16127377326648815,-0.00113010113010113
0.4082,0.7801515349071365,0.2148717471798944,0.06130712530712531
0.4347,0.7335016055974305,0.238443406788474,0.08987636987636988
0.354,0.7278283058096764,0.2428049930864293,0.01591898791898792
0.4146,0.69209255788777,0.2533852518701329,0.014337326337326338
0.2926,0.30006969127908323,0.40201982794662994,-0.038883002883002886
0.2739,0.4212067583825988,0.36221617940574524,0.023506055506055508
0.428,0.8395930994171249,0.18231504289042344,-0.03312467712467713
0.2879,0.4730993403552375,0.3416906554519027,0.1320898920898921
0.3713,0.7959897812149664,0.20715799569510818,-0.04842271242271243
0.3284,0.2657520480935901,0.4111448370968935,-0.1321097401097401
0.4437,0.8338721129992412,0.18566058026729806,-0.08860626460626463
0.2894,0.5081165510767065,0.32989889125727195,0.004871512871512872
0.443,0.8479323577104498,0.1775247357087042,-0.05857448257448258
0.4162,0.8705667140814897,0.16468819261686032,0.07148584748584749
0.4309,0.8435291667287396,0.18002511032078242,0.0642962082962083
0.433,0.829289970226851,0.18837312940419165,0.025389049389049394
0.3431,0.5675030543170119,0.3049860408564399,0.006702486702486703
0.4219,0.7341603056793142,0.23724689173680102,-0.019504963504963505
0.3911,0.7337220809342468,0.23723418498800763,-0.08691823491823493
0.3854,0.6087309910582246,0.2792070957285757,0.37658192858192857
0.4053,0.8061752630318355,0.2012070171408018,-0.09386049386049386
0.3139,0.516416889019979,0.325586212811138,-0.05821432621432622
0.3803,0.617258103824324,0.28567622807462795,0.010358710358710358
0.3753,0.856658183088907,0.17272034363921013,0.035782775782775784
0.4591,0.7608207386560542,0.22116396298812513,0.01377812577812578
0.298,0.28903184094913836,0.40363308451065183,0.0447944967944968
0.3081,0.47193651258932345,0.34458526754564983,0.08251346251346252
0.3603,0.6355637839716819,0.27914702157599997,-0.025135129135129136
0.3474,0.6091878860439317,0.2919613833624568,-0.010137286137286138
0.3025,0.4962703379134913,0.3323356000565541,0.04698080298080298
0.411,0.8230507020098465,0.1911122725109021,0.09355784155784155
0.3866,0.7419817246908835,0.23294261660888685,-0.00806878406878407
0.3853,0.5583452281129954,0.3058645461048775,-0.17983517983517985
0.24,0.28940220773598613,0.40748265062984557,-0.09536241536241537
0.4049,0.6593844416909707,0.2649351891433383,-0.010425970425970425
0.2987,0.58828427765992,0.30083661223098107,0.052016452016452025
0.2897,0.43056436816092303,0.3533056272756133,0.07237380037380038
0.4381,0.8459517350427226,0.17855208512197152,0.01740822540822541
0.2784,0.5428915264327587,0.31594495669472644,0.06022924822924823
0.3985,0.8180947092212225,0.1947761618520611,-0.021187689187689186
0.2689,0.5469994626397365,0.31558776761136104,0.09601252801252802
0.3088,0.582199685752369,0.3010030475417144,-0.0495918375918376
0.3971,0.8189806732155013,0.19486528653669258,0.0031298431298431304
0.3925,0.6889307780515689,0.2578377535904377,-0.032335592335592335
0.4072,0.7578872469830729,0.22528037515874552,0.0013784413784413787
0.4002,0.7001837367636103,0.25111779369216347,-0.0936900576900577
0.4105,0.8183091103286856,0.19440414860177055,-0.04102786102786103
0.332,0.3997199086210397,0.3669241170230036,-0.011714399714399715
0.4172,0.8105677827466621,0.1986195356106274,-0.03743799743799744
0.2916,0.29899375890661833,0.39705751265287953,-0.07517810717810718
0.3835,0.5240140459752327,0.3234987206323742,-0.03152872352872353
0.4076,0.7391204077531297,0.2358675011982398,0.13773512973512975
0.426,0.7659289272966177,0.22116649964157983,0.02006883206883207
0.2682,0.49114492675795285,0.3416186719038856,-0.002697458697458698
0.4082,0.8218011846631486,0.19391575121733284,0.006583938583938585
0.4425,0.8037061378060801,0.20261108496561175,0.07486178686178686
0.2088,0.3023873724297258,0.4004439046975538,-0.00814881214881215
0.3906,0.616124484978702,0.286920955894662,-0.08466615666615666
0.2965,0.5869322302304036,0.3022737968906749,0.030636810636810636
0.2638,0.6339845061477356,0.28239963921604944,0.03184014784014784
0.2705,0.48716436521519835,0.33906093354805267,-0.003641955641955643
0.1824,0.34114081512193417,0.390013109558368,-0.005926445926445927
0.4103,0.8250816360636543,0.1923078821111461,-0.02626736626736627
0.2998,0.3392173479714402,0.36478961610440425,0.16173684573684574
0.2202,0.3646028515725197,0.37803544586575694,-0.06268777468777469
0.2893,0.48202969483215985,0.337707439368853,0.09863174663174663
0.3703,0.6951878612423429,0.2563136509232134,-0.021913833913833915
0.3417,0.44414651387199927,0.35033791362305233,0.06030943230943231
0.4416,0.8535309610452174,0.17396135008511548,0.04069231669231669
0.2069,0.28590508525020875,0.40673339233988054,0.0297958017958018
0.4465,0.7318510420528852,0.2252032980937076,0.041662085662085666
0.4119,0.8155255242451569,0.19569955661513747,-0.005017541017541018
0.4548,0.8379456005440357,0.18325199931770172,-0.11971195171195172
0.2637,0.4218411572320162,0.3542032578597736,0.011040755040755041
0.4222,0.8448374844994825,0.1793046292619366,-0.1078931278931279
0.315,0.534025825447939,0.3185340811157444,0.06523571323571324
0.4183,0.7792286471714577,0.21544396928968865,0.01597694797694798
0.3858,0.7536737342699681,0.227168982641592,0.06068863268863269
0.2326,0.4548445892184714,0.34738837580145804,0.12337189537189538
0.4165,0.7936144711762378,0.2093017054772495,-0.01875067875067875
0.3579,0.5656550078736123,0.30825914330571863,-0.13315162915162915
0.4286,0.7652187448348811,0.22350494127466117,0.0018213138213138214
0.4235,0.7777286181462797,0.21632033686626667,0.055066375066375066
0.4214,0.8399728953902474,0.1821551046835148,-0.018982086982086983
0.4774,0.8237722461115999,0.18975628368665157,0.17399654999655004
0.4091,0.8456412705179603,0.1792311193137372,0.09063880263880265
0.347,0.6921900152046929,0.25576827365535443,-0.019834903834903835
0.3961,0.6136910335855964,0.2902952171043579,0.003834963834963835
0.3883,0.8041522103052927,0.20227256631399612,-0.03857780657780658
0.3528,0.710286356337908,0.24823967181731557,-0.026876774876774878
0.3064,0.6188828890149538,0.28686159517203064,0.015912567912567913
0.3503,0.6726742247538106,0.26546012747689557,-0.007027711027711027
0.2922,0.5392485287615733,0.3193854418159163,0.03590847590847591
0.2852,0.5198363373514756,0.3250481049746131,0.0005910965910965911
0.3723,0.7155958845762935,0.2459965210463495,0.0012694332694332695
0.4334,0.8262205542226024,0.19011084030836872,-0.03483706683706684
0.3463,0.6161842596900842,0.28777771334819746,-0.05087389487389488
0.3967,0.7655422220620245,0.22325305533117668,0.07733081333081333
0.2561,0.42710692555387825,0.3580686396108446,0.029188985188985186
0.338,0.651453759340442,0.2732562008882424,0.03063832263832264
0.4224,0.8458768425816567,0.1789736789038409,-0.05275650475650476
0.3328,0.5102179889659709,0.33359088429917716,-0.11560635160635162
0.3007,0.5839567297142123,0.30047900704521613,0.06732228732228733
0.3951,0.7947849050244338,0.2072953242524386,0.02852501252501253
0.2767,0.39093081766121335,0.37115464721083213,-0.09700993300993302
0.4123,0.7981367430585538,0.2056054148424182,-0.004706416706416707
0.4231,0.7944967061114784,0.208770008922069,-0.006467946467946468
0.4195,0.8331727169209945,0.18679018869464645,-0.013196509196509198
0.3832,0.76053197972505,0.2245308801873258,-0.1350733470733471
0.3175,0.6133112709396871,0.2893275365055672,-0.048120240120240125
0.4335,0.7161733237613638,0.242500865155283,-0.12175542175542176
0.4068,0.8292986406307259,0.18827357014529975,0.06369800769800771
0.3879,0.7750159406699672,0.21662158753014876,-0.025272601272601274
0.322,0.5724126731482886,0.30794998714310656,-0.024712824712824717
0.2383,0.3574867325364015,0.3841438198128209,-0.015618327618327618
0.367,0.6698989998105243,0.2659200662833033,-0.016791892791892794
0.4157,0.8716496779612368,0.16501545070428203,0.04494616494616494
0.4237,0.7520077794522344,0.2281490795297423,-0.016334296334296335
0.2207,0.21443804547718903,0.429104481310561,-0.01821898221898222
0.3725,0.6391610601177232,0.27841392345972754,0.06981960981960983
,0.5807524660296101,,
0.2693,0.42568506372164094,0.3575804463764904,0.004405336405336406
0.4209,0.8674833334671416,0.1652797964936933,-0.032931416931416935
0.4358,0.8568625729031409,0.17242952279422846,0.08558473358473359
0.3948,0.8349156878855906,0.18587275584686222,0.07262461262461264
0.435,0.8438292740122176,0.1813767796687761,0.08606319806319808
0.2552,0.3645212863653159,0.38070356790677895,-0.012639864639864641
0.396,0.6282850375197536,0.28116571098329485,0.03406847806847807
0.3916,0.6997128506359405,0.25232477904851736,0.03970675570675571
0.3795,0.7319241586269348,0.23818497898088803,0.06054639654639655
0.4243,0.7120663361156013,0.24729738902041618,-0.015300459300459302
0.4078,0.6564849155696953,0.27098614468635734,0.03404563004563005
0.4514,0.7610881528959053,0.22339662372777497,-0.007238395238395239
0.4336,0.8319328563215155,0.18684938878084473,-0.07625645225645226
0.2719,0.5194601168086983,0.3250410796491033,-0.001597849597849598
0.2267,0.3942631845732698,0.36864116991967766,0.1623813183813184
0.3217,0.555593206271685,0.31168789811016734,0.11021858621858621
0.4372,0.7011083086400914,0.252395676735522,0.007263835263835263
0.4118,0.8527582224199111,0.17448526366609454,-0.06760449160449161
0.4246,0.8586219783218991,0.17164753633022278,0.04048643248643249
0.3708,0.6195956216395727,0.28564737177983796,0.009812097812097813
0.3789,0.7643617800801288,0.22260722067985045,0.016984564984564986
0.4289,0.8515949787145166,0.1760571298991737,0.006527250527250528
0.4126,0.8341321388259222,0.18602571023254752,-0.09472003072003074
0.3551,0.7214277740477666,0.2427384011585765,0.030495018495018494
0.3894,0.6614237205470196,0.2692957173619185,-0.0027561507561507563
0.3919,0.6515919554000333,0.2731900163889741,-0.061264969264969264
0.2803,0.5887113199042009,0.29891261303339356,-0.001378909378909379
0.3314,0.569374240746225,0.3056566720181867,-0.050575226575226576
0.4148,0.8834858486002618,0.1549587010812518,0.0535019575019575
0.3056,0.4096471945206471,0.35818482261161627,-0.006472842472842474
0.4343,0.7774857626014895,0.21642371611507352,-0.02925712125712126
0.337,0.6952020265298162,0.2574348770833666,-0.09540686340686341
0.4319,0.7086966954929073,0.2464973367890993,-0.15521044721044724
0.3942,0.7535700155307622,0.22753856159946106,0.03497333897333898
0.4454,0.8272697142575878,0.1897189339697834,0.0683125283125283
0.4076,0.8051194884699906,0.20162672233725737,0.04056865656865657
0.4186,0.7871033499889336,0.2111671247880851,0.0934837654837655
0.3755,0.7074494081795735,0.24946252066386654,-0.020492012492012494
0.2199,0.4116688370402059,0.36357577453218254,-0.0674945714945715
0.4451,0.7455087881937783,0.2316915008127106,0.12376461976461978
0.3326,0.5688413788513779,0.304078747492909,-0.05948307548307548
0.4181,0.8107879184341573,0.1989212002083166,0.13708086508086512
0.2237,0.32884800150599724,0.3945574531541355,-0.008534348534348535
0.3889,0.7539817237200909,0.228284054279322,-0.0782913662913663
0.3768,0.7391246264989394,0.2354552987787659,0.01078922278922279
0.3714,0.7279999911779582,0.24042312255435375,0.052766344766344765
0.3896,0.7220153576713112,0.24213486875665652,0.03374302574302574
0.3646,0.5021501673379574,0.32893918731937544,0.035214383214383214
0.4397,0.8594282408096421,0.17044858893084938,0.16613462213462213
0.4195,0.8582711310780867,0.17131066116773325,0.021672825672825673
0.4208,0.8340626576972333,0.18582061973300038,0.09416354216354217
0.4135,0.7808369385735252,0.21341665102124263,0.05852360252360252
0.4,0.6503875940015145,0.274101158444983,0.0572943212943213
0.3099,0.4471704913157723,0.3479569581187091,0.01172977172977173
0.277,0.32023287133371825,0.39586645662251757,-0.03674468474468475
0.4319,0.7624060255613938,0.22412109775971928,0.05854889854889855
0.3398,0.5568867903375133,0.3112347463274205,0.030703098703098706
0.374,0.677584538210127,0.26215160602714127,-0.14546179346179347
0.4379,0.7781491530001696,0.21534266323540174,0.018691278691278693
0.2156,0.4037179325561363,0.36747200346141823,0.10546383346383346
0.3537,0.6955670650554955,0.25452954722319604,-0.01464947064947065
0.2249,0.10619953006781249,0.45683330531634064,-0.08195688995688996
0.4243,0.8050141536529668,0.20115623394115162,-0.10234319434319435
0.3341,0.6383495992719518,0.2798680569714312,0.010480198480198483
0.4194,0.7924416946450814,0.20771223057453367,0.03467437067437067
0.3884,0.8330866715471,0.18759624255431512,-0.028170220170220174
0.3769,0.5938476580918629,0.29638401402884273,-0.013253305253305255
0.3652,0.6821398052394746,0.2617203754095858,-0.03142439542439543
0.2455,0.45949044690349516,0.34698470600677705,-0.009022017022017022
0.2915,0.515751651340106,0.3261053787859511,0.047499971499971504
0.4264,0.842244562761028,0.18107604260611967,0.005839025839025839
0.2699,0.416813424904953,0.3632220254780452,0.021954069954069955
0.3041,0.658782341937271,0.27005945075700105,0.04475943275943276
0.3498,0.5579972006612244,0.31435574545590805,0.08681016281016282
0.4153,0.7583304846617409,0.22590732937106606,-0.004385656385656385
0.4508,0.8067469761447815,0.20048273141035935,-0.04904782904782905
0.2505,0.33142945360574594,0.39629338429775607,-0.09690856890856892
0.4236,0.8416320976067291,0.18143155011513307,0.022874194874194877
0.4045,0.6932818342267053,0.255801207599989,-0.09272817272817274
0.265,0.30829169154416697,0.3994635020160004,-0.09029379029379031
0.3082,0.48498057579275766,0.3406006475929188,0.015589383589383589
0.4161,0.7036265438802797,0.25026420490785917,0.0018063498063498064
0.3575,0.6601316042027745,0.27022222612841595,0.010650058650058651
0.1891,0.351661898686475,0.3854318412544363,0.03904047904047905
0.3945,0.7658209613766065,0.22181102832746577,0.04750321150321151
0.3237,0.5202704168758356,0.32465111745691155,-0.0537878337878338
0.3508,0.6763634752932867,0.2631224759325368,0.00968175368175368
0.388,0.6436346932512395,0.2766164105172951,0.06566767766767767
0.4635,0.793161389102289,0.20846749112147062,-0.02711465111465112
0.4299,0.6420632278188116,0.2619131244544382,-0.022156138156138157
0.4476,0.7795429928251474,0.2167140189970638,-0.004823668823668824
0.3058,0.548139127135056,0.3128632446658748,0.006226986226986228
0.3751,0.7050512381043498,0.2495632810115603,-0.023321171321171324
0.2342,0.15384878345174519,0.4440670638238586,-0.04767981567981568
0.4059,0.7774437035060783,0.2148705572319247,0.07218974418974419
0.2138,0.3309118556781378,0.39248812789064946,-0.07673983673983674
0.2157,0.31613494612701104,0.3993849999679597,0.1211847491847492
0.3912,0.7752803888495776,0.21844858433122163,0.06842051642051643
0.3136,0.5826263475825464,0.30067162878134207,-0.026524118524118526
0.414,0.8064005904462073,0.20323669189923924,0.04858555258555259
0.3322,0.6278762962534901,0.2829781337808543,0.09240639240639242
0.365,0.5900954842475207,0.29674279329750436,-0.034095490095490094
0.3539,0.6589084836560882,0.2714187464483737,0.02608869808869809
0.4183,0.7203792126647433,0.24321642297871945,-0.009661677661677663
0.421,0.840530114940116,0.18212631844089533,0.020640284640284643
0.3362,0.447908439444769,0.3448081081848165,0.07237099237099237
0.4125,0.7540082240270904,0.23060679543956736,0.07497312297312299
0.4582,0.8436359194975154,0.17876296813479314,0.16924354924354926
0.38,0.6759250239425734,0.2628817402817495,-0.005079029079029079
0.2495,0.5803691539030253,0.30216552229297283,0.0694889614889615
0.413,0.80482573220955,0.2030552513461751,-0.06592349392349393
0.4397,0.8322730321617631,0.18504980832481233,0.060618060618060625
0.4307,0.8892607845800615,0.15127263040542197,0.041178857178857185
0.3614,0.7533130992075731,0.22809458265336174,0.04872399672399673
0.424,0.7992675916026851,0.2054780931276235,0.029574929574929573
0.4004,0.8449286602575807,0.17926222043038967,0.12311409911409912
0.4241,0.7922190947967607,0.21014356334596485,0.06467940467940468
0.4422,0.8453946997797492,0.179204910206212,0.004018408018408018
0.4217,0.8047797544877338,0.20360025239088564,0.033357153357153356
0.3778,0.6026723970494472,0.2865519930044224,0.06764154764154764
0.4461,0.7379216907478661,0.2346796819447089,-0.046288402288402294
0.2764,0.5022897406148134,0.33364549720957415,0.051310035310035314
0.3755,0.7612802822649881,0.22481139719134652,-0.024630828630828633
0.3731,0.7005197797648565,0.25214664465415126,-0.05527092727092727
0.3179,0.6196633997620996,0.2823944162087871,0.1801833721833722
0.2996,0.5061114695987636,0.3288020777056715,-0.03398871398871399
0.3987,0.6878465947058063,0.260998944703254,-0.0012678612678612678
0.4072,0.5939473479488611,0.29282738847049233,-0.0034003834003834004
0.2725,0.5376583060833445,0.32111843175330507,-0.005919053919053919
0.3907,0.29836274725994505,0.3951410037194719,-0.0383945423945424
0.4298,0.7411459790031161,0.23185723385830556,0.12056068856068856
0.3465,0.6415694220763873,0.2779843626983261,0.07625803625803626
0.4487,0.8619955199812908,0.16877593021771084,0.029830601830601832
0.4124,0.7202580891080588,0.24378148831799715,0.016691596691596693
0.4149,0.7480266265250017,0.22958159312292165,0.13908208308208309
0.3743,0.7274532172752616,0.2456102623131244,0.07435628635628637
0.4302,0.8866660653374456,0.1528710071388623,0.029744909744909745
0.3928,0.6542866558171815,0.2717213900104428,0.06542525342525343
0.4165,0.8549791111051923,0.17355540404529238,-0.012607812607812609
0.3078,0.566805377012462,0.3074503049333069,0.013252957252957253
0.4318,0.8146476254842199,0.1963847578321947,-0.047776535776535775
0.3633,0.7030792631165712,0.2515307103220115,-0.03480853080853081
0.2104,0.38270458367859306,0.3730247135989164,0.016395484395484397
0.4366,0.7012552551056511,0.24969807172879765,0.08098463698463698
0.4288,0.8472372667105333,0.17841377046167683,0.04856226056226057
0.383,0.7232811225843867,0.24258259562773166,-0.06148257748257749
0.3916,0.7406276052764631,0.23238058570439155,-0.13633392433392433
0.4222,0.7756382177624906,0.2166698276586537,0.011363591363591365
0.4418,0.8283735334914804,0.1893826355211247,-0.035561003561003564
0.4492,0.7898166437055892,0.20930035514306347,0.08966801366801368
0.3808,0.6890081615859591,0.2574120787802229,-0.02205109005109005
0.4029,0.851082592978728,0.17584290254893642,0.0480960240960241
0.2673,0.4555534051715384,0.3487585061623873,0.024675228675228675
